sample.id,sex,site,Crenarchaeota,Euryarchaeota,Parvarchaeota,Other,AD3,Acidobacteria,Actinobacteria,AncK6,Aquificae,Armatimonadetes,BHI80-139,BRC1,Bacteroidetes,Chlamydiae,Chlorobi,Chloroflexi,Cyanobacteria,Deferribacteres,Elusimicrobia,FBP,FCPU426,Fibrobacteres,Firmicutes,Fusobacteria,GAL15,GN02,GN04,Gemmatimonadetes,Lentisphaerae,MVP-21,NC10,NKB19,Nitrospirae,OD1,OP11,OP3,OP9,PAUC34f,Planctomycetes,Proteobacteria,SBR1093,SR1,Spirochaetes,Synergistetes,TM6,TM7,Tenericutes,Verrucomicrobia,WPS-2,WS2,WS3,WWE1,ZB3,Thermi
2068.113003,male,stool,0,0,0,0,0,0,0.008135481,0,0,0,0,0,0.016021916,0,0,0,0,0,0,0,0,0,0.968288228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006973269,0,0,0,0,0,0.00033206,0.00016603,8.30E-05,0,0,0,0,0,0
2079.113,male,stool,0,0,0,0,0,0,0.099362733,0,0,0,0,0,0.171501402,0,0,0,0,0,0,0,0,0,0.687382106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041345909,0,0,0,0,0,0,5.10E-05,0.00035687,0,0,0,0,0,0
2100.113176,female,stool,0,0,0,0,0,0,0.007835967,0,0,0,0,0,0.082190588,0,0,0,0.000652997,0,0,0,0,0,0.88737974,0.000174133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010186757,0,0,0,0,0,4.35E-05,0.003917984,0.007618301,0,0,0,0,0,0
2141.105379,male,stool,0,8.83E-05,0,0,0,0,0.245696884,0,0,0,0,0,0.187152441,0,0,0,0.000176538,0,0,0,0,0,0.555521229,2.21E-05,0,0,0,0,2.21E-05,0,0,0,0,0,0,0,0,0,0,0.008893106,0,0,0,0,0,0,0.00088269,0.001544708,0,0,0,0,0,0
2142.10538,,stool,0,0,0,0,0,0,0.028033211,0,0,0,0,0,0.13052406,0,0,0,0.001339166,0,0,0,0,0,0.706588697,4.46E-05,0,0,0,0,8.93E-05,0,0,0,0,0,0,0,0,0,0,0.010043746,0,0,0,0,0,0,0.011516829,0.111820373,0,0,0,0,0,0
2171.113053,female,stool,0,0.000652486,0,0,0,0,0.009134804,0,0,0,0,0,0.263995824,0,0,0,0.000521989,0,0,0,0,0,0.674931489,0,0,0,0,0,0.000391492,0,0,0,0,0,0,0,0,0,0,0.012919222,0,0,0,0,0,0,0.024141981,0.013310714,0,0,0,0,0,0
2172.105386,male,stool,0,5.60E-05,0,0,0,0,0.003894103,0,0,0,0,0,0.441070178,0,0,0,0.000784424,0,0,0,0,0,0.546659196,5.60E-05,0,0,0,0,0.000588318,0,0,0,0,0,0,0,0,0,0,0.004146239,0,0,0,0.000224121,0,0,0,0.002521362,0,0,0,0,0,0
2201.113009,male,stool,0,0.000194024,0,0,0,0,0.002328289,0,0,0,0,0,0.077674298,0,0,0,0,0,0,0,0,0,0.08666408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827253913,0,0,0,0,0,0,0.003815806,0.00206959,0,0,0,0,0,0
2202.113039,female,stool,0,0,0,0,0,0,0.007248018,0,0,0,0,0,0.367157418,0,0,0,0.000226501,0,0,0,0,0,0.443714609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163080408,0,0,0,0,0,0,0.00815402,0.010419026,0,0,0,0,0,0
2230.107575,female,stool,0,0,0,0,0,0,0.010654855,0,0,0,0,0,0.897282414,0,0,0,0,0,0,0,0,0,0.084759966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006584461,0,0,0,0,0,0,0.000239435,0.00047887,0,0,0,0,0,0
2273.107604,female,stool,0,0,0,0,0,0,0.005197248,0,0,0,0,0,0.72865416,0,0,0,0,0,0,0,0,0,0.265851606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019799,0,0,0,0,0,0,0,9.90E-05,0,0,0,0,0,0
2310.10758,female,stool,0,0,0,0,0,0,0.005667227,0,0,0,0,0,0.799876029,0,0,0,0,0,0,0,0,0,0.184804746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004516072,0,0,0,0,0,0,0,0.005135925,0,0,0,0,0,0
2331.107584,female,stool,0,0,0,0,0,0,0.00025697,0,0,0,0,0,0.720416292,0,0,0,0.000770911,0,0,0,0,0,0.261467301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017088526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334.107623,female,stool,0,0,0,0,0,0,0.01695235,0,0,0,0,0,0.152355541,0,0,0,0,0,0,0,0,0,0.660009702,0.000188659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097186287,0,0,0,0,0,0,2.70E-05,0.073280509,0,0,0,0,0,0
2359.107594,male,stool,0,0.00212766,0,0,0,0,0.084,0,0,0,0,0,0.536,0,0,0,0,0,0,0,0,0,0.353702128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013617021,0,0,0,0,0,0,0,0.010553191,0,0,0,0,0,0
2369.105384,male,stool,0,0,0,0,0,0,0.012303278,0,0,0,0,0,0.57301539,0,0,0,0.000260847,0,0,0,0,0,0.331232067,0.000217372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082797148,0,0,0,0,0,0,4.35E-05,0.000130423,0,0,0,0,0,0
2371.107613,male,stool,0,0,0,0,0,0,0.036178344,0,0,0,0,0,0.469363057,0,0,0,0,0,0,0,0,0,0.491464968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002993631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372.107579,female,stool,0,0,0,0,0,0,0.001135002,0,0,0,0,0,0.627593165,0,0,0,0.000252223,0,0,0,0,0,0.33848288,0.000126111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03020367,0,0,0,0,0,0,0.001639448,0.000567501,0,0,0,0,0,0
2414.107615,male,stool,0,0,0,0,0,0,0.000640974,0,0,0,0,0,0.874422455,0,0,0,0,0,0,0,0,0,0.110354405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014582165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444.107578,male,stool,0,8.34E-05,0,0,0,0,0.035103811,0,0,0,0,0,0.315934295,0,0,0,8.34E-05,0,0,0,0,0,0.472025348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15975986,0,0,0,0,0,0,0.001751021,0.015258901,0,0,0,0,0,0
2450.113191,female,stool,0,0,0,0,0,0,0.012181617,0,0,0,0,0,0.059800664,0,0,0,0,0,0,0,0,0,0.858157992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004706534,0,0,0,0,0,0,0.061092654,0.004060539,0,0,0,0,0,0
2452.113046,female,stool,0,0,0,0,0,0,0.011988304,0,0,0,0,0,0.538888889,0,0,0,0,0,0,0,0,0,0.406140351,0.000584795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04122807,0,0,0,0,0,0,0.000292398,0.000877193,0,0,0,0,0,0
2490.113192,male,stool,0,0,0,0,0,0,0.018140908,0,0,0,0,0,0.397166362,0,0,0,0,0,0,0,0,0,0.56535649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019054985,0,0,0,0,0,3.52E-05,0.00010547,0.000140627,0,0,0,0,0,0
2503.107637,male,stool,0,0,0,0,0,0,0.022399765,0,0,0,0,0,0.581805705,0,0,0,0,0,0,0,0,0,0.305460249,0,0,0,0,0,9.80E-05,0,0,0,0,0,0,0,0,0,0,0.065679835,0,0,0,0,0,0,0.017988433,0.006567984,0,0,0,0,0,0
2567.113039,female,stool,0,0,0,0,0,0,0.00254428,0,0,0,0,0,0.585771602,0,0,0,0,0,0,0,0,0,0.410411978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001174283,0,0,0,0,0,0,0,9.79E-05,0,0,0,0,0,0
2568.113169,female,stool,0,0,0,0,0,0,0.007400099,0,0,0,0,0,0.777119991,0,0,0,0,0,0,0,0,0,0.160116209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055308886,0,0,0,0,0,0,0,5.48E-05,0,0,0,0,0,0
2587.105391,female,stool,0,0,0,0,0,0,0.002069341,0,0,0,0,0,0.577200944,0,0,0,0.002650209,0,0,0,0,0,0.367907061,7.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045634416,0,0,0,0,0,0,0.000580868,0.003884553,0,0,0,0,0,0
2589.107637,female,stool,0,0,0,0,0,0,0.008603422,0,0,0,0,0,0.236561258,0,0,0,0.0007881,0,0,0,0,0,0.750402259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003644961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590.107616,male,stool,0,2.87E-05,0,0,0,0,0.031148623,0,0,0,0,0,0.249246404,0,0,0,0.000114834,0,0,0,0,0,0.710332156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009071857,0,0,0,0,0,0,0,5.74E-05,0,0,0,0,0,0
2619.113007,male,stool,0,0.000529281,0,0,0,0,0.0867264,0,0,0,0,0,0.211409777,0,0,0,0.000226835,0,0,0,0,0,0.699293032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001663453,0,0,0,0,0,0,0,0.000151223,0,0,0,0,0,0
2638.107608,female,stool,0,0,0,0,0,8.70E-05,0.076595004,0,0,0,0,0,0.536339107,0,0,0,0.000609278,0,0,0,0,0,0.381060144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004177909,0,0,0,0,0,0,8.70E-05,0.001044477,0,0,0,0,0,0
2683.1076,male,stool,0,0,0,0,0,0,0.027481156,0,0,0,0,0,0.355056533,0,0,0,0,0,0,0,0,0,0.582914573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032192211,0,0,0,0,0,0,0,0.002355528,0,0,0,0,0,0
2711.126174,female,stool,0,0,0,0,0,0,0.002882398,0,0,0,0,0,0.227036895,0,0,0,0,0,0,0,0,0,0.185434281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084838586,0,0,0,0,0,0,9.61E-05,0.49971176,0,0,0,0,0,0
2739.107587,female,stool,0,0,0,0,0,0,0.003536346,0,0,0,0,0,0.865422397,0,0,0,0,0,0,0,0,0,0.116699411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014145383,0,0,0,0,0,0,9.82E-05,9.82E-05,0,0,0,0,0,0
2751.10762,female,stool,0,0,0,0,0,0,0.043626449,0,0,0,0,0,0.300840718,0,0,0,0.000227221,0,0,0,0,0,0.111792774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536014542,0,0,0,0,0,0,0,0.007498296,0,0,0,0,0,0
2752.107638,male,stool,0,0,0,0,0,0,0.029095001,0,0,0,0,0,0.116781868,0,0,0,0,0,0,0,0,0,0.835878476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018003536,0,0,0,0,0,0,8.04E-05,0.000160746,0,0,0,0,0,0
2765.107642,male,stool,0,0,0,0,0,0,0.016272062,0,0,0,0,0,0.134911752,0,0,0,0.000258287,0,0,0,0,0,0.735686612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076452863,0,0,0,8.61E-05,0,0,0.035643564,0.000688765,0,0,0,0,0,0
2809.113192,female,stool,0,0,0,0,0,0,0.007937675,0,0,0,0,0,0.63244157,0,0,0,7.35E-05,0,0,0,0,0,0.205644569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15390269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810.113052,male,stool,0,0,0,0,0,0,0.003015493,0,0,0,0,0,0.280856816,0,0,0,0,0,0,0,0,0,0.685244879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027971301,0,0,0,0,0,0,0.002495581,0.00041593,0,0,0,0,0,0
2811.121084,female,stool,0,0,0,0,0,0,0.003814262,0,0,0,0,0,0.589883914,0,0,0,0.000829187,0,0,0,0,0,0.336318408,0.00066335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067661692,0,0,0,0,0,0,0,0.000829187,0,0,0,0,0,0
2817.107625,,stool,0,0,0,0,0,0,0.024173978,0,0,0,0,0,0.240059735,0,0,0,3.73E-05,0,0,0,0,0,0.730782154,0,0,0,0,0,1.87E-05,0,0,0,0,0,0,0,0,0,0,0.002594736,0,0,0,0,0,0,0.001829382,0.000504013,0,0,0,0,0,0
2818.107636,male,stool,0,5.67E-05,0,0,0,0,0.017074139,0,0,0,0,0,0.689091837,0,0,0,5.67E-05,0,0,0,0,0,0.289069147,0,0,0,0,0,2.84E-05,0,0,0,0,0,0,0,0,0,0,0.002212264,0,0,0,0,0,0,0.002240626,0.000170174,0,0,0,0,0,0
2822.121302,female,stool,0,0,0,0,0,0,0.00488321,0,0,0,0,0,0.677545373,0,0,0,0,0,0,0,0,0,0.297346789,8.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018922438,0,4.07E-05,0,0,0,0,0,0.001180109,0,0,0,0,0,0
2869.126191,female,stool,0,0,0,0,0,0,0.005785698,0,0,0,0,0,0.615644527,0,0,0,0,0,0,0,0,0,0.377088637,4.63E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001434853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878.113173,female,stool,0,0,0,0,0,0,0.004535576,0,0,0,0,0,0.512331097,0,0,0,0.000188982,0,0,0,0,0,0.467636776,9.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010488519,0,0,0,0,0,0,0.002929226,0.001795332,0,0,0,0,0,0
2885.10758,female,stool,0,0,0,0,0,0,0.01782457,0,0,0,0,0,0.229895357,0,0,0,0,0,0,0,0,0,0.741015713,3.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005664181,0,0,0.000160005,0,0,0,0.000768025,0.004640148,0,0,0,0,0,0
2886.107583,male,stool,0,0,0,0,0,0,0.020957738,0,0,0,0,0,0.22205956,0,0,0,0,0,0,0,0,0,0.726740378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030203799,0,0,0,0,0,0,0,3.85E-05,0,0,0,0,0,0
2897.113031,female,stool,0,0,0,0,0,0,0.000659268,0,0,0,0,0,0.667728821,0,0,0,0.000109878,0,0,0,0,0,0.29700033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02461268,0,0,0,0,0,0,0.009889023,0,0,0,0,0,0,0
2898.107592,male,stool,0,0,0,0,0,0,0.001533333,0,0,0,0,0,0.252666667,0,0,0,0,0,0,0,0,0,0.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006733333,0,0,0,0,0,0,0,6.67E-05,0,0,0,0,0,0
2922.113186,female,stool,0,0.000641711,0,0,0,0,0.011122995,0,0,0,0,0,0.258395722,0,0,0,0.000641711,0,0,0,0,0,0.505026738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011764706,0,0,0,0,0,0,0.199358289,0.013048128,0,0,0,0,0,0
2979.107641,female,stool,0,0,0,0,0,0,0.015835031,0,0,0,0,0,0.594195519,0,0,0,0,0,0,0,0,0,0.29796334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091955193,0,0,0,0,0,0,0,5.09E-05,0,0,0,0,0,0
2996.107614,female,stool,0,0.000413597,0,0,0,0,0.005325061,0,0,0,0,0,0.495618457,0,0,0,2.58E-05,0,0,0,0,0,0.449037094,0,0,0,0,0,0.001033993,0,0,0,0,0,0,0,0,0,0,0.025953212,0,0,0,0.000491146,0,0,0.007961742,0.014139847,0,0,0,0,0,0
3028.107599,male,stool,0,0,0,0,0,0,0.0083087,0,0,0,0,0,0.006071742,0,0,0,0,0,0,0,0,0,0.916513542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056642966,0,0,0,0,0,0,0.002876089,0.009586962,0,0,0,0,0,0
3032.107599,,stool,0,0,0,0,0,0,0.012424002,0,0,0,0,0,0.435633095,0,0,0,0.000793021,0,0,0,0,0,0.324345757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159661644,0,0,0,0,0,0,0.00026434,0.066878139,0,0,0,0,0,0
3059.10761,female,stool,0,0,0,0,0,0,0.035938295,0,0,0,0,0,0.744645985,0,0,0,0,0,0,0,0,0,0.215460248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001130135,0,0,0,0,0,0,0,0.002825338,0,0,0,0,0,0
3125.107641,female,stool,0,0,0,0,0,0,0.016569637,0,0,0,0,0,0.450738916,0,0,0,0.0239588,0,0,0,0,0,0.450738916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049708912,0,0,0,0,0,0,0,0.008284819,0,0,0,0,0,0
3137.113185,female,stool,0,0,0,0,0,0,0.001485149,0,0,0,0,0,0.755569307,0,0,0,0,0,0,0,0,0,0.154207921,0.001856436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070915842,0,0,0,0.001732673,0,0,0,0.014232673,0,0,0,0,0,0
3146.113012,female,stool,0,0.002457699,0,0,0,0,0.037338123,0,0,0,0,0,0.292938841,0,0,0,0,0,0,0,0,0,0.527271009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006144248,0,0,0,9.45E-05,0,0.000283581,0.133093865,0.000378108,0,0,0,0,0,0
3149.107618,male,stool,0,0,0,0,0,0,0.153380539,0,0,0,0,0,0.100502513,0,0,0,0,0,0,0,0,0,0.729100046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013819095,0,0,0,0,0,0,0,0.003197807,0,0,0,0,0,0
3150.107641,male,stool,0,0,0,0,0,0,0.110844733,0,0,0,0,0,0.155549288,0,0,0,0,0,0,0,0,0,0.485333521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247708363,0,0,0,0,0,0,0.00035256,0.000211536,0,0,0,0,0,0
3160.126194,female,stool,0,0,0,0,0,0,0.001126496,0,0,0,0,0,0.577470077,0,0,0,9.39E-05,0,0,0,0,0,0.143581319,9.39E-05,0,0,0,0,0.000234687,0,0,0,0,0,0,0,0,0,0,0.08059141,0,0,0,0,0,0,0,0.196808261,0,0,0,0,0,0
3201.107597,female,stool,0,0,0,0,0,0,0.024886878,0,0,0,0,0,0.565542301,0,0,0,0.000411353,0,0,0,0,0,0.381735911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799122,0,0,0,0,0,0,0.015357192,0.007267243,0,0,0,0,0,0
3284.126173,male,stool,0,0,0,0,0,0,0.003825921,0,0,0,0,0,0.670731707,0,0,0,0.00047824,0,0,0,0,0,0.282042085,0.00023912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031683405,0,0,0,0,0,0,0.00071736,0.010282162,0,0,0,0,0,0
3287.107603,female,stool,0,0,0,0,0,0,0.00392229,0,0,0,0,0,0.320585892,0,0,0,0.000551572,0,0,0,0,0,0.617454189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002083716,0,0,0,0,0,0,0.019611448,0.035790893,0,0,0,0,0,0
3365.107595,female,stool,0,0,0,0,0,0,0.002298381,0,0,0,0,0,0.568619439,0,0,0,5.11E-05,0,0,0,0,0,0.424842944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004137086,0,0,0,0,0,0,5.11E-05,0,0,0,0,0,0,0
3366.107573,female,stool,0,0,0,0,0,0.000274952,0.357849876,0,0,0,0,0,0.050316195,0,0,0,0.000412428,0,0,0,0,0,0.584135276,0.001237283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005361562,0,0,0,0,0,0,0.000137476,0.000274952,0,0,0,0,0,0
3430.107595,female,stool,0,0,0,0,0,0,0.001474432,0,0,0,0,0,0.568661618,0,0,0,0.000402118,0,0,0,0,0,0.401782722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016017693,0,0,0,0,0,0,0.00924871,0.002412707,0,0,0,0,0,0
3432.107573,male,stool,0,0,0,0,0,0,0.003476366,0,0,0,0,0,0.687853474,0,0,0,0.000207544,0,0,0,0,0,0.295542988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012919628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453.113171,female,stool,0,0,0,0,0,0,0.026609899,0,0,0,0,0,0.482171368,0,0,0,0,0,0,0,0,0,0.462480043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027142097,0,0,0,0,0,0,0.001596594,0,0,0,0,0,0,0
3507.107589,male,stool,0,0,0,0,0,0,0.357473035,0,0,0,0,0,0.017719569,0,0,0,0,0,0,0,0,0,0.61633282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008217771,0,0,0,0,0,0,0,0.000256805,0,0,0,0,0,0
3508.107593,female,stool,0,0.000294103,0,0,0,0,0.009068183,0,0,0,0,0,0.435762953,0,0,0,0.001421499,0,0,0,0,0,0.526787903,4.90E-05,0,0,0,0,0.00088231,0,0,0,0,0,0,0,0,0,0,0.018283417,0,0,0,0.000196069,0,0,0.004362531,0.002892015,0,0,0,0,0,0
3666.107603,female,stool,0,0.05234525,0,0,0,0,0.00315443,0,0,0,0,0,0.360839353,0,0,0,0,0,0,0,0,0,0.575660602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007954649,0,0,0,0,0,0,0,4.57E-05,0,0,0,0,0,0
3668.1262,female,stool,0,0.004273712,0,0,0,0,0.013306785,0,0,0,0,0,0.014472342,0,0,0,4.86E-05,0,0,0,0,0,0.965616046,4.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002185421,0,0,0,0,0,0,4.86E-05,0,0,0,0,0,0,0
3731.113045,male,stool,0,0,0,0,0,0,0.001194386,0,0,0,0,0,0.363989251,0,0,0,0,0,0,0,0,0,0.620819648,3.73E-05,0,0,0,0,0.000485219,0,0,0,0,0,0,0,0,0,0,0.003993729,0,0,0,0,0,0,0.002127501,0.007352941,0,0,0,0,0,0
3757.10762,male,stool,0,0.000303545,0,0,0,0,0.000971345,0,0,0,0,0,0.493504128,0,0,0,0,0,0,0,0,0,0.485976202,6.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0.000182127,0,0,0.000971345,0.000789218,0,0,0,0,0,0
3760.121089,female,stool,0,0,0,0,0,0,0.12345679,0,0,0,0,0,0.155295647,0,0,0,0,0,0,0,0,0,0.43079922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290448343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761.113031,female,stool,0,0,0,0,0,0,0.088551402,0,0,0,0,0,0.253971963,0,0,0,0,0,0,0,0,0,0.629672897,0.000233645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020093458,0,0,0,0,0,0,0.007476636,0,0,0,0,0,0,0
3810.105382,male,stool,0,0,0,0,0,0,0.145718468,0,0,0,0,0,0.09775555,0,0,0,0.000268358,0,0,0,0,0,0.75147597,2.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463528,0,0,0,0,0,0,0.003537448,0.000756282,0,0,0,0,0,0
3843.1262,male,stool,0,0,0,0,0,0,0.004860204,0,0,0,0,0,0.478233603,0,0,0,0,0,0,0,0,0,0.409929449,5.23E-05,0,0,0,0,0.000418082,0,0,0,0,0,0,0,0,0,0,0.047452313,0,0,0,0,0,0,0.031931016,0.027123073,0,0,0,0,0,0
3895.107644,female,stool,0,0,0,0,0,0,0.003454712,0,0,0,0,0,0.492792757,0,0,0,0,0,0,0,0,0,0.433943533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010403844,0,0,0,0,0,0,0,0.059405154,0,0,0,0,0,0
3954.113031,male,stool,0,0,0,0,0,0,0.034930716,0,0,0,0,0,0.027136259,0,0,0,0.000144342,0,0,0,0,0,0.117494226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819861432,0,0,0,0,0,0,0,0.000433025,0,0,0,0,0,0
3956.11301,male,stool,0,0,0,0,0,0,0.365845381,0,0,0,0,0,0.089934161,0,0,0,6.79E-05,0,0,0,0,0,0.515305776,0.005701486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021787823,0,0,0,0,0,0,0.000882373,6.79E-05,0,0,0,0,0,0.000407249
3981.113158,female,stool,0,0,0,0,0,0,0.057307979,0,0,0,0,0,0.033929903,0,0,0,0.000186428,0,0,0,0,0,0.906823266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152871,0,0,0,0,0,0,0,0.000223714,0,0,0,0,0,0
3982.113178,male,stool,0,0,0,0,0,0,0.013918377,0,0,0,0,0,0.006369427,0,0,0,0.000141543,0,0,0,0,0,0.908233074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002547771,0,0,0,0,0,0,0.009624912,0.059164897,0,0,0,0,0,0
3996.125722,female,stool,0,0.000232113,0,0,0,0,0.015609586,0,0,0,0,0,0.333836244,0,0,0,0.000348169,0,0,0,0,0,0.598502872,5.80E-05,0,0,0,0,0.000116056,0,0,0,0,0,0,0,0,0,0,0.016480009,0,0,0,0,0,0,0.026286775,0.008530146,0,0,0,0,0,0
4009.107593,male,stool,0,0,0,0,0,0,0.111681256,0,0,0,0,0,0.324026562,0,0,0,0,0,0,0,0,0,0.554130194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006288359,0,0,0,0,0,0,0,0.003873629,0,0,0,0,0,0
4011.107576,female,stool,0,0,0,0,0,0,0.00078911,0,0,0,0,0,0.659400276,0,0,0,0,0,0,0,0,0,0.158709805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174886565,0,0,0,0,0,0,0.00246597,0.003748274,0,0,0,0,0,0
4142.11301,female,stool,0,0.000285714,0,0,0,0,0.025857143,0,0,0,0,0,0.116357143,0,0,0,0.000357143,0,0,0,0,0,0.843285714,0.000285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009857143,0,0,0,0.001,0,0,0.002571429,0.000142857,0,0,0,0,0,0
4148.113038,male,stool,0,0,0,0,0,0,0.014165871,0,0,0,0,0,0.131260361,0,0,0,5.02E-05,0,0,0,0,0,0.790626413,5.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057366755,0,0,0,0,0,0,0.006078264,0.000401869,0,0,0,0,0,0
4265.107596,male,stool,0,0,0,0,0,0,0.002461198,0,0,0,0,0,0.441609322,0,0,0,0,0,0,0,0,0,0.493595861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061831333,0,0,0,0,0,0,0,0.000502285,0,0,0,0,0,0
4283.121313,male,stool,0,0,0,0,0,0,0.001680269,0,0,0,0,0,0.557369179,0,0,0,0,0,0,0,0,0,0.439390302,0.000120019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284.121314,female,stool,0,0,0,0,0,0,0.000717189,0,0,0,0,0,0.596820464,0,0,0,0,0,0,0,0,0,0.275998087,0.000358594,0,0,0,0,0.000119531,0,0,0,0,0,0,0,0,0,0,0.110207985,0,0.000119531,0,0,0,0,0.008367201,0.007291418,0,0,0,0,0,0
